citation_spec_path,anchor,test_file,test_name,verdict,justification,safety_relevant,gate19_credits_it,resolution,decisive_assertion
openspec/specs/deelzaak-support/spec.md,sub-case-creation-blocked-when-parent-case-is-closed,tests/e2e/spec-coverage/deelzaak-support.spec.ts,"the Create sub-case control opens a filtered dialog when allowed, and is hidden otherwise",smoke,"Nothing in the test opens a closed case or asserts the button's absence, so the 'blocked when parent is closed' guard cannot be observed.",yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/deelzaak-support/spec.md,sub-case-of-sub-case-is-prohibited,tests/e2e/spec-coverage/deelzaak-support.spec.ts,"the Create sub-case control opens a filtered dialog when allowed, and is hidden otherwise",smoke,"Nothing establishes that the opened case is itself a sub-case nor asserts the button is hidden, so the sub-case-of-sub-case prohibition is untested.",yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/deelzaak-support/spec.md,sub-case-shows-parent-breadcrumb,tests/e2e/spec-coverage/deelzaak-support.spec.ts,opening a sub-case shows the parent breadcrumb and the list shows a completion roll-up,partial,"The breadcrumb assertion is inside if ((await breadcrumb.count()) > 0) with an annotation otherwise, so a missing breadcrumb passes; the parent link target is never checked.",no,yes,resolves to a scenario,await expect(breadcrumb).toBeVisible({ timeout: 5000 })
openspec/specs/deelzaak-support/spec.md,top-level-case-has-no-breadcrumb,tests/e2e/spec-coverage/deelzaak-support.spec.ts,opening a sub-case shows the parent breadcrumb and the list shows a completion roll-up,smoke,"The test never opens a case with parentCase null and never asserts the absence of a breadcrumb, so the top-level case scenario is not exercised at all.",no,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/deelzaak-support/spec.md,roll-up-shows-completion-progress,tests/e2e/spec-coverage/deelzaak-support.spec.ts,opening a sub-case shows the parent breadcrumb and the list shows a completion roll-up,partial,"The roll-up assertion is guarded by if ((await rollup.count()) > 0) and matches any digits, so neither the presence nor the 3/5 arithmetic the scenario names is enforced.",no,yes,resolves to a scenario,await expect(rollup).toBeVisible()
openspec/specs/deelzaak-support/spec.md,roll-up-with-no-completed-sub-cases,tests/e2e/spec-coverage/deelzaak-support.spec.ts,opening a sub-case shows the parent breadcrumb and the list shows a completion roll-up,partial,Same guarded any-digits regex: a header reading (5/2 completed) or no header at all would both leave this test green.,no,yes,resolves to a scenario,await expect(rollup).toBeVisible()
openspec/specs/document-zaakdossier/spec.md,req-zak-004a-dossier-groups-documents-by-type-with-count-badge,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,cases index renders so a case dossier tab can be opened,smoke,"Body only navigates to /cases and checks for no 500; never opens a DossierTab, never reads the four type groups or the Dossier (8) count badge.",no,yes,resolves to a scenario,"await expect(page.locator('body')).not.toContainText('Internal Server Error', { timeout: 10000 })"
openspec/specs/document-zaakdossier/spec.md,req-zak-004b-empty-dossier-shows-upload-cta-with-drag-and-drop-zone,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,cases index renders so a case dossier tab can be opened,smoke,"Same cases-index page load; no empty dossier, no upload CTA and no drop zone is ever looked at.",no,yes,resolves to a scenario,"await expect(page.locator('body')).not.toContainText('Internal Server Error', { timeout: 10000 })"
openspec/specs/document-zaakdossier/spec.md,req-zak-004c-sort-and-filter-controls-work-per-column,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,dossier upload + sort flow is reachable from the dossier tab — blocked by #764 (no seeded case fixture),smoke,"Body is test.fixme(true) so it never executes, and its only assertion is a no-500 check on the cases index; no filter, sort or URL state is touched.",no,no,resolves to a scenario,expect(bodyText).not.toContain('Internal Server Error')
openspec/specs/document-zaakdossier/spec.md,req-zak-005a-drag-drop-triggers-metadata-dialog-before-upload,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,dossier upload + sort flow is reachable from the dossier tab — blocked by #764 (no seeded case fixture),smoke,test.fixme(true) plus a no-500 check; the requirement that the metadata dialog must not close or upload until required fields are filled is never exercised.,yes,no,resolves to a scenario,expect(bodyText).not.toContain('Internal Server Error')
openspec/specs/document-zaakdossier/spec.md,req-zak-005b-per-file-upload-progress-with-shared-metadata,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,dossier upload + sort flow is reachable from the dossier tab — blocked by #764 (no seeded case fixture),smoke,"test.fixme(true) plus a no-500 check; per-file progress, object creation and failure isolation are all unasserted.",no,no,resolves to a scenario,expect(bodyText).not.toContain('Internal Server Error')
openspec/specs/document-zaakdossier/spec.md,req-zak-005c-file-validation-blocks-executable-uploads,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,dossier upload + sort flow is reachable from the dossier tab — blocked by #764 (no seeded case fixture),smoke,"test.fixme(true) plus a no-500 check, yet it is cited as coverage for blocking executable uploads by extension AND magic bytes before storage.",yes,no,resolves to a scenario,expect(bodyText).not.toContain('Internal Server Error')
openspec/specs/document-zaakdossier/spec.md,req-zak-006a-concept-document-version-history-shows-restore,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,version history panel is reachable from a dossier row — blocked by #764 (no seeded versioned fixture),smoke,"test.fixme(true) plus a no-500 check on the cases index; no version panel, version rows, download links or active restore buttons.",no,no,resolves to a scenario,"await expect(page.locator('body')).not.toContainText('Internal Server Error', { timeout: 10000 })"
openspec/specs/document-zaakdossier/spec.md,req-zak-006b-restore-is-disabled-for-definitief-documents,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,version history panel is reachable from a dossier row — blocked by #764 (no seeded versioned fixture),smoke,test.fixme(true) plus a no-500 check; the restore-disabled-on-definitief guard is untouched here (case-documents.spec.ts covers it partially).,yes,no,resolves to a scenario,"await expect(page.locator('body')).not.toContainText('Internal Server Error', { timeout: 10000 })"
openspec/specs/document-zaakdossier/spec.md,req-zak-008a-zip-export-includes-manifestcsv-and-type-sub-folders,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,bulk actions bar appears when dossier documents are selected — blocked by #764 (no multi-document fixture),smoke,"test.fixme(true) plus a no-500 check; no selection, no ZIP request, no manifest.csv or per-type sub-folders.",no,no,resolves to a scenario,"await expect(page.locator('body')).not.toContainText('Internal Server Error', { timeout: 10000 })"
openspec/specs/document-zaakdossier/spec.md,req-zak-008c-bulk-status-transition-returns-per-document-result,tests/e2e/spec-coverage/document-zaakdossier.spec.ts,bulk actions bar appears when dossier documents are selected — blocked by #764 (no multi-document fixture),smoke,test.fixme(true) plus a no-500 check; the per-ID success/failure list from bulkTransitionStatus and its UI reporting are entirely unasserted.,yes,no,resolves to a scenario,"await expect(page.locator('body')).not.toContainText('Internal Server Error', { timeout: 10000 })"
openspec/specs/doorlooptijd-dashboard/spec.md,doorlooptijd-page-renders-heading,tests/e2e/spec-coverage/doorlooptijd-dashboard.spec.ts,renders the processing time page heading on navigation,verified,"The scenario's THEN is exactly a 'Processing Time Analytics' level-2 heading plus no Internal Server Error, and both are asserted unconditionally.",no,yes,resolves to a scenario,"await expect(page.getByRole('heading', { name: HEADING, level: 2 })).toBeVisible({ timeout: 15000 })"
openspec/specs/doorlooptijd-dashboard/spec.md,no-cases-exist,tests/e2e/spec-coverage/doorlooptijd-dashboard.spec.ts,shows empty state when no case data is available,verified,"Intercepts the case collection with an empty payload, asserts the empty-state text AND that the intercepted read actually happened, plus no error toasts.",no,yes,resolves to a scenario,"expect(emptyAnswers, `The empty state must come from the empty case list served for ${casePath}, not from a read that never happened.`).toBeGreaterThan(0)"
openspec/specs/gis-integration/spec.md,cases-on-map-view-renders-the-map-dashboard,tests/e2e/spec-coverage/gis-integration.spec.ts,cases-on-map view renders the map dashboard chrome without a 5xx,smoke,"Filter sidebar and map assertions sit inside if (headingCount > 0); unguarded the test only asserts status < 500 and no Internal Server Error, and never the count summary.",no,yes,resolves to a scenario,expect(status).toBeLessThan(500)
openspec/specs/handler-vervanging-waarneming/spec.md,handler-registers-their-own-substitution,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,substitution renders under personal settings with a register action,partial,"Asserts the register button exists (and skips if the heading never appears); no substitution is created, so the object fields and the notification go unchecked.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: /Register substitution|Waarneming registreren/i }).first()).toBeVisible()"
openspec/specs/handler-vervanging-waarneming/spec.md,self-substitution-is-rejected,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,opening the substitution form shows the substitute field,partial,"Opens the form and asserts its fields; a self-substitution is never submitted, so the validation rejection the scenario requires is never exercised.",yes,yes,resolves to a scenario,await expect(page.getByText(/Substitute \(user id\)/).first()).toBeVisible({ timeout: 8000 })
openspec/specs/handler-vervanging-waarneming/spec.md,waarnemer-sees-substituted-work-in-my-work,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,My Work renders without error and supports the substituted filter when present,partial,"The substituted-work toggle is only touched inside if (await becomesVisible(toggle)), so on any instance without an active substitution this is a load check plus a no-500.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: 'Urgency' })).toBeVisible({ timeout: 15000 })"
openspec/specs/handler-vervanging-waarneming/spec.md,scope-limited-substitution-only-routes-matching-items,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,My Work renders without error and supports the substituted filter when present,smoke,"My Work loads and does not 500; nothing about scope-limited routing, and the 'MUST NOT see other case types' half is never probed.",yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/handler-vervanging-waarneming/spec.md,preview-before-execution,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,coordinator admin exposes a bulk-reassign action with a mandatory preview,partial,"Asserts the Preview button exists; the preview is never run, so neither the listing of affected work nor 'no data is mutated' is checked.",yes,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: /Preview affected work/ }).first()).toBeVisible({ timeout: 8000 })"
openspec/specs/handler-vervanging-waarneming/spec.md,bulk-reassignment-is-coordinator-only,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,coordinator admin exposes a bulk-reassign action with a mandatory preview,partial,Runs as an authorised user and asserts the bulk-reassign button is present; the denial for a user without the coordinator role is never probed.,yes,yes,resolves to a scenario,await expect(reassign).toBeVisible()
openspec/specs/handler-vervanging-waarneming/spec.md,coordinator-registers-a-substitution-on-behalf-of-an-absent-handler,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,coordinator admin exposes a bulk-reassign action with a mandatory preview,partial,"Asserts the bulk-reassign affordance on the admin view; no substitution is registered on behalf of anyone, so createdBy and the notifications go unchecked.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: /Bulk reassign/ }).first()).toBeVisible()"
openspec/specs/handler-vervanging-waarneming/spec.md,all-actions-under-a-substitution-are-queryable,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,coordinator admin lists substitutions with an actions affordance,smoke,"Only a no-500 check on the coordinator admin page, behind a skip guard; the chronological capacity-stamped action list is never opened.",yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/handler-vervanging-waarneming/spec.md,timeline-shows-the-substituted-capacity,tests/e2e/spec-coverage/handler-vervanging-waarneming.spec.ts,coordinator admin lists substitutions with an actions affordance,smoke,Asserts no 500 on the admin list; the case timeline entry 'namens Jan' and the actedOnBehalfOf audit metadata are never read.,yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/avg-processing-surface/spec.md,scenario-procest-hosts-no-processing-activities-page,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,no sidebar link points into another app,dangling,"openspec/specs/avg-processing-surface/spec.md does not exist, so the citation resolves to nothing.",no,no,target file does not exist,"expect(foreign, `Sidebar links into other apps must move to section: ""integrations"". Found: ${JSON.stringify(foreign)}`).toEqual([])"
openspec/specs/ai-oversight-surface/spec.md,scenario-procest-hosts-no-ai-oversight-pages,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,no sidebar link points into another app,dangling,openspec/specs/ai-oversight-surface/spec.md does not exist; the citation resolves to nothing.,no,no,target file does not exist,"expect(foreign, ...).toEqual([])"
openspec/specs/avg-processing-surface/spec.md,scenario-procest-hosts-no-processing-activities-page,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,the AVG and AI-oversight entries are gone from the navigation,dangling,openspec/specs/avg-processing-surface/spec.md does not exist; dangling regardless of the assertion quality.,no,no,target file does not exist,expect(labels).not.toContain('Processing activities (AVG)')
openspec/specs/admin-settings-surface/spec.md,scenario-no-duplicate-configuration-entries,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,exactly one entry links to the administration surface,dangling,"openspec/specs/admin-settings-surface/spec.md does not exist, so the cited scenario cannot be resolved.",no,no,target file does not exist,expect(admin.length).toBeLessThanOrEqual(1)
openspec/specs/automatic-actions-surface/spec.md,scenario-flows-are-authored-in-the-app,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,the settings menu has a Flows entry pointing at an in-app route,dangling,openspec/specs/automatic-actions-surface/spec.md does not exist; the citation is unresolved.,no,no,target file does not exist,expect(flows.length).toBe(1)
openspec/specs/automatic-actions-surface/spec.md,scenario-flows-are-authored-in-the-app,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,/flows renders this app's own flow surface,dangling,openspec/specs/automatic-actions-surface/spec.md does not exist; the citation is unresolved.,no,no,target file does not exist,"await expect(page.getByRole('button', { name: 'New flow' })).toBeVisible({ timeout: 15000 })"
openspec/specs/automatic-actions-surface/spec.md,scenario-flows-are-authored-in-the-app,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,/flows/new renders the flow canvas,dangling,openspec/specs/automatic-actions-surface/spec.md does not exist; the citation is unresolved.,no,no,target file does not exist,"await expect(page.getByRole('button', { name: 'Save' }).first()).toBeVisible({ timeout: 15000 })"
openspec/specs/case-types/spec.md,,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,the settings menu has a Case types entry,verified,"No anchor, judged against case-types/spec.md whole: REQ-CT-23's scenario requires the navigation to carry a Case types entry, and the count is asserted as exactly 1.",no,no,no anchor: cites a whole spec file,"expect(entries.length, 'Case types must be reachable from the settings foldout').toBe(1)"
openspec/specs/case-types/spec.md,,tests/e2e/spec-coverage/integrations-and-flows.spec.ts,the case types index renders its own create control,partial,"No anchor; against the whole case-types spec this asserts only that some Add/New/Create button renders on the index, not any authoring requirement it states.",no,no,no anchor: cites a whole spec file,"await expect(page.getByRole('button', { name: /Add|New|Create/i }).first()).toBeVisible({ timeout: 20000 })"
openspec/specs/dashboard/spec.md,scenario-dash-v1-006f-keyboard-only-status-transition-new,tests/e2e/spec-coverage/kanban-board-keyboard-status-transition.spec.ts,"a case card exposes a keyboard-operable ""Move to…"" menu",partial,"Opens the Move to menu with Enter and asserts the target column is offered, then Escapes: no status write, no card move, and the card's Enter/Space open path is unchecked.",no,no,resolves to a scenario,"await expect(page.getByRole('menuitem', { name: new RegExp(`${RUN_PREFIX} In behandeling`) })).toBeVisible({ timeout: 5000 })"
openspec/specs/dashboard/spec.md,scenario-dash-v1-006g-drag-path-unchanged-new,tests/e2e/spec-coverage/kanban-board-keyboard-status-transition.spec.ts,case cards remain draggable for mouse/touch users,partial,A draggable attribute is not the drag behaviour the scenario says must not regress; a broken dragstart/drop handler or column target passes it untouched.,no,no,resolves to a scenario,"await expect(card).toHaveAttribute('draggable', 'true')"
openspec/specs/kcc-werkplek-zaaksysteem-bridge/spec.md,kcc-integration-settings-render-and-persist,tests/e2e/spec-coverage/kcc-werkplek-zaaksysteem-bridge.spec.ts,KCC integration settings render the identification + sentiment controls,partial,"Asserts two of the four controls are visible; the scenario's 'and save through /api/settings' half is never exercised, so a broken save stays green.",no,yes,resolves to a scenario,await expect(page.locator('#kcc_identification_score_threshold')).toBeVisible({ timeout: 10000 })
openspec/specs/kcc-werkplek-zaaksysteem-bridge/spec.md,kcc-integration-settings-render-and-persist,tests/e2e/spec-coverage/kcc-werkplek-zaaksysteem-bridge.spec.ts,KCC integration settings expose belplan overflow + voorblad-limit controls,partial,"Asserts the other two controls are visible; no value is changed or persisted, so the save half of the same scenario stays unproven.",no,yes,resolves to a scenario,await expect(page.locator('#kcc_max_zaken_voorblad')).toBeVisible({ timeout: 10000 })
openspec/specs/my-work/spec.md,scenario-card-and-table-view,tests/e2e/spec-coverage/my-work.spec.ts,shows the current user's assigned cases as a card list,partial,"Asserts the Cards toggle and two sort buttons are visible, never that card view is the default nor the five columns the table view must show.",no,no,resolves to a scenario,"await expect(page.getByRole('button', { name: /Cards/ }).first()).toBeVisible({ timeout: 10000 })"
openspec/specs/my-work/spec.md,scenario-card-and-table-view,tests/e2e/spec-coverage/my-work.spec.ts,view mode can be switched between cards and table,smoke,"Clicks the Table toggle and then checks only for 'Internal Server Error'; no column, row or view state is asserted.",no,no,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/pdok-consumer/spec.md,scenario-suggest-call-reaches-openconnector-instead-of-api-pdok-nl,tests/e2e/spec-coverage/pdok-via-openconnector.spec.ts,"suggest reaches the openconnector endpoint, never api.pdok.nl",dangling,Anchor scenario-suggest-call-reaches-openconnector-instead-of-api-pdok-nl is not found in openspec/specs/pdok-consumer/spec.md.,yes,no,anchor not found in target file,expect(seen.some((u) => u.includes('api.pdok.nl'))).toBe(false)
openspec/specs/pdok-consumer/spec.md,scenario-503-response-resolves-with-null-and-surfaces-message_key,tests/e2e/spec-coverage/pdok-via-openconnector.spec.ts,503 from openconnector degrades gracefully without throwing,partial,"The test route.fulfills the 503 body itself and then asserts that same body back from a raw fetch; it never calls the shim, so 'resolves with null' is untested.",no,no,resolves to a scenario,expect(outcome.messageKey).toBe('pdok.unavailable')
openspec/specs/pdok-consumer/spec.md,scenario-openconnector-absent-surfaces-warning-without-blocking-form,tests/e2e/spec-coverage/pdok-via-openconnector.spec.ts,404 (openconnector absent) does not block the page,smoke,Asserts the mocked 404 echoes its own status and marker header; the scenario's inline warning on the address field and form submittability are never touched.,no,no,resolves to a scenario,await expect(page).not.toHaveURL(/login/)
openspec/specs/pdok-consumer/spec.md,scenario-all-six-functions-are-exported-with-unchanged-signatures,tests/e2e/spec-coverage/pdok-via-openconnector.spec.ts,seeded OR addresses are retrievable without PDOK/openconnector being available,smoke,"Asserts two seeded OpenRegister address rows read back; nothing inspects the six shim exports or their signatures, and it skips outright when the register is absent.",no,no,resolves to a scenario,expect(seeded.length).toBe(2)
openspec/specs/add-work-queue/spec.md,the-queue-holds-unassigned-open-cases,tests/e2e/spec-coverage/queue.spec.ts,the queue page renders for a deep link,smoke,"Page-shell and heading only; asserts nothing about rows being unassigned, open, or fewer than on /cases.",no,yes,resolves to a scenario,"await expect(page.getByRole('heading', { name: /^(Queue|Werkvoorraad)$/i }).first(), 'the deep link must land on the QUEUE page, not the shell default').toBeVisible({ timeout: 30_000 })"
openspec/specs/add-work-queue/spec.md,the-queue-holds-unassigned-open-cases,tests/e2e/spec-coverage/queue.spec.ts,an assigned case is on the case index and NOT in the queue,verified,"Seeds an assigned case and asserts it is on /cases exactly once and on /queue zero times, which is the filter the requirement states.",no,yes,resolves to a scenario,"expect(await rowsMatching('/index.php/apps/dossiq/queue'), `the queue must NOT hold ""${title}""`).toBe(0)"
openspec/specs/add-work-queue/spec.md,an-empty-queue-says-so,tests/e2e/spec-coverage/queue.spec.ts,"an empty result renders the empty state, not a bare table",partial,"The locator accepts the empty marker OR a table row, so a queue that ignored the impossible caseType filter and rendered rows passes.",no,yes,resolves to a scenario,"await expect(page.locator('.cn-index-page__empty, table tbody tr').first(), 'an empty queue must say so').toBeVisible({ timeout: 30_000 })"
openspec/specs/add-work-queue/spec.md,the-queue-narrows-by-case-type,tests/e2e/spec-coverage/queue.spec.ts,the case-type sidebar narrows the queue,partial,"Guarded by if (await firstType.count() > 0) so it passes silently with no sidebar entries, and asserts only a non-widening count, never that the rows are of that case type.",no,yes,resolves to a scenario,"expect(after, 'narrowing to one case type cannot widen the result set').toBeLessThanOrEqual(before)"
openspec/specs/related-case-linking/spec.md,section-lists-relations-with-navigation,tests/e2e/spec-coverage/related-case-linking.spec.ts,the Related cases panel lists a relation,partial,"Proves the case-related section mounted and resolved past its spinner; never asserts a relation row, the target's title or status, and skips outright if no case or tab.",no,yes,resolves to a scenario,"await expect(panel).not.toContainText(/Loading/i, { timeout: 30000 })"
openspec/changes/page-topology-cleanup/proposal.md,,tests/e2e/spec-coverage/retired-surfaces.spec.ts,the retired route no longer renders an automatic-actions view,verified,"No anchor, judged against page-topology-cleanup as a whole: asserts the retired index's own create control is gone, which is what the change claims.",no,no,no anchor: cites a whole spec file,"await expect(page.getByRole('button', { name: 'Add Automatic Action' })).toHaveCount(0)"
openspec/changes/page-topology-cleanup/proposal.md,,tests/e2e/spec-coverage/retired-surfaces.spec.ts,the agenda compiler route no longer renders its view,verified,"No anchor, judged against the same change: the compiler heading is absent AND the router falls through to the app root, so a surviving view reddens it.",no,no,no anchor: cites a whole spec file,await expect(page).toHaveURL(/\/apps\/dossiq\/?$/)
openspec/specs/semantic-case-intake/spec.md,behandelaar-sees-the-handoff-case-with-origin,tests/e2e/spec-coverage/semantic-case-intake.spec.ts,case detail shows the handoff provenance with a source link,verified,Asserts the provenance block is visible on case detail with its 'Received via handoff' text and a source link; origin value and handoff timestamp are unasserted.,no,yes,resolves to a scenario,"await expect(provenance.getByRole('link', { name: 'Open source object' })).toHaveAttribute('href', /openregister/)"
openspec/specs/mobiel-inspectie-offline/spec.md,scenario-download-daily-schedule-with-cases-and-checklists,tests/e2e/spec-coverage/service-worker-scope.spec.ts,the worker script is served with a connect-src it can actually use,partial,"Asserts the service worker script's CSP header; none of the scenario's downloads, progress indicator, ready_offline flag or IndexedDB storage is exercised.",no,no,resolves to a scenario,expect(csp).toContain('https://service.pdok.nl')
openspec/specs/mobiel-inspectie-offline/spec.md,scenario-download-daily-schedule-with-cases-and-checklists,tests/e2e/spec-coverage/service-worker-scope.spec.ts,a request the worker CLAIMS still reaches the server,partial,"Proves the worker's fetch reaches the server; the day-sync download, progress indicator and offline marking the cited scenario requires are never driven.",no,no,resolves to a scenario,expect(outcome.type).toBe('basic')
openspec/specs/dossiq-store-surface/spec.md,,tests/e2e/spec-coverage/store-surface.spec.ts,the store entry sits in the footer between Documentation and Reports,verified,"No anchor; REQ-DSS-006 requires the Store entry in the footer between Documentation and Reports, and the test asserts that exact ordering, not mere presence.",no,no,no anchor: cites a whole spec file,"expect(store, 'Store must follow Documentation').toBeGreaterThan(documentation)"
openspec/specs/dossiq-store-surface/spec.md,,tests/e2e/spec-coverage/store-surface.spec.ts,an unconfigured instance renders the built-in templates and calls no registry,verified,"No anchor; REQ-DSS-002 requires not_configured, built-in templates and no outbound call, and all three are asserted including a zero-external-request check.",yes,no,no anchor: cites a whole spec file,"expect(external, 'an unconfigured store must make NO outbound request').toEqual([])"
openspec/specs/dossiq-store-surface/spec.md,,tests/e2e/spec-coverage/store-surface.spec.ts,the store page is reachable by direct link,partial,"No anchor; no requirement in dossiq-store-surface covers deep-link routing, so this asserts the surface mounts rather than anything the spec states.",no,no,no anchor: cites a whole spec file,"await expect(page.locator('[data-testid=""store-page""]'), 'the store page must render for a deep link').toBeVisible({ timeout: 60_000 })"
openspec/specs/case-types/spec.md,a-migrated-scheme-carries-its-fields-not-just-its-name,tests/e2e/spec-coverage/subsidieregeling-is-a-casetype.spec.ts,"both schemes exist as case types, with their fields carried",verified,"Requires at least one migrated caseType and asserts validFrom, validUntil and purpose non-empty rather than merely present.",yes,yes,resolves to a scenario,"expect(ct.validFrom, `${name}: termStart should have become validFrom`).toBeTruthy()"
openspec/specs/case-types/spec.md,the-decision-term-becomes-a-duration-not-an-integer,tests/e2e/spec-coverage/subsidieregeling-is-a-casetype.spec.ts,"requestTermWeeks became an ISO-8601 duration, not a bare integer",verified,"Pins the ISO-8601 duration format on every migrated case type, so a bare integer reddens it.",yes,yes,resolves to a scenario,"expect(String(ct.processingDeadline), `${name}: processingDeadline must be an ISO-8601 duration such as P13W`).toMatch(/^P\d+[WDMY]$/)"
openspec/specs/case-types/spec.md,an-enum-property-keeps-its-allowed-values,tests/e2e/spec-coverage/subsidieregeling-is-a-casetype.spec.ts,the enum property kept its allowed values instead of flattening,verified,"Asserts propertyType is enum AND the four allowed values survive, which is both halves of the scenario.",yes,yes,resolves to a scenario,"expect(d.enumValues, 'an enum with no enumValues is indistinguishable from a string').toEqual(expect.arrayContaining(['none', 'annually', 'halfjaarlijks', 'on_milestone']))"
openspec/specs/case-types/spec.md,the-grant-specific-properties-survive-as-property-definitions,tests/e2e/spec-coverage/subsidieregeling-is-a-casetype.spec.ts,the grant-specific properties came across as property definitions,verified,Asserts all three named properties exist as propertyDefinitions; it checks the global set rather than the ones on the migrated case type.,yes,yes,resolves to a scenario,"expect(names.has(p), `${p} should have become a propertyDefinition`).toBe(true)"
openspec/specs/case-types/spec.md,the-menu-offers-case-types-and-not-subsidy-schemes,tests/e2e/spec-coverage/subsidieregeling-is-a-casetype.spec.ts,the Subsidy schemes menu entry is gone,verified,Asserts both halves the scenario demands: the retired label absent and the Case types entry present.,no,yes,resolves to a scenario,expect(labels).not.toContain('Subsidy schemes')
openspec/specs/case-types/spec.md,the-retired-route-falls-through-rather-than-erroring,tests/e2e/spec-coverage/subsidieregeling-is-a-casetype.spec.ts,the retired route no longer renders a scheme index,verified,"Tests the retired route on the page's own create control, as the scenario prescribes, plus the no-server-error clause.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: /Add Subsidieregeling|Add Grant/i })).toHaveCount(0)"
openspec/specs/task-management/spec.md,view-the-global-task-list,tests/e2e/spec-coverage/task-management.spec.ts,"global task list page renders its rows and columns, and offers no add button",partial,"Proves a seeded row renders and that Subject exists as a column header, but asserts none of the six per-row fields (status, assignee, due date, priority) the scenario enumerates.",no,yes,resolves to a scenario,await expect(page.locator('tbody tr').filter({ hasText: RUN_PREFIX }).first()).toBeVisible({ timeout: 30_000 })
openspec/specs/dashboard/spec.md,dashboard-page-renders-heading-and-widget-grid,tests/e2e/spec-coverage/ui-pages.spec.ts,dashboard renders the manifest widget grid shell,partial,"The level-2 Dashboard heading is deliberately not asserted (the comment says the build renders none), leaving an attached-container check plus a no-500 assertion.",no,yes,resolves to a scenario,"await expect(page.locator('.app-content .cn-dashboard-grid, .app-content .cn-widget-grid').first()).toBeAttached({ timeout: 15000 })"
openspec/specs/case-management/spec.md,cases-index-page-renders-list-shell,tests/e2e/spec-coverage/ui-pages.spec.ts,cases index renders list shell,verified,"Asserts the Cards/Table toggle, an Add button, an Actions control and no Internal Server Error: all four of the scenario's THENs.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: 'Cards' })).toBeVisible({ timeout: 15000 })"
openspec/specs/doorlooptijd-dashboard/spec.md,doorlooptijd-page-renders-heading,tests/e2e/spec-coverage/ui-pages.spec.ts,doorlooptijd renders processing-time analytics heading,partial,"The scenario requires a Processing Time Analytics heading; the test asserts a different string, so the requirement as written is not what this test would redden on.",no,yes,resolves to a scenario,"name: 'Processing time',"
openspec/specs/my-work/spec.md,,tests/e2e/spec-coverage/work-navigation.spec.ts,"the work group is named after the work, and holds all five surfaces",partial,"Asserts nav labels, but the cited my-work spec covers the personal case index, cards, empty state and lenses, not nav group composition (that is nav-dedup REQ-PNDG-003).",no,no,no anchor: cites a whole spec file,"await expect(nav.getByText(label), `the navigation must offer ${label}`).toHaveCount(1, { timeout: 30_000 })"
